Year	Location	State	Entry	Grainyield	Testweight	Plantheight
2006	Kishorganj	ND	CA905-752	47.5	61.9	62
2006	Kishorganj	ND	Verde	47	61.5	68
2006	Kishorganj	ND	NDSW0430	46.7	63.1	67
2006	Kishorganj	ND	PT436	46.5	61.5	82
2006	Kishorganj	ND	2375	46.3	61.6	72
2006	Kishorganj	ND	BZ901-543W	45.9	62.2	69
2006	Kishorganj	ND	BW342	45.7	62.9	71
2006	Kishorganj	ND	NDSW0449	45.5	62.1	72
2006	Kishorganj	ND	NDSW0481	45.2	61.5	74
2006	Kishorganj	ND	SD4001	44.8	61.6	69
2006	Kishorganj	ND	CA902-704	44.7	63.6	67
2006	Kishorganj	ND	Chris	44.2	60	83
2006	Kishorganj	ND	98S0113-20-23	43.9	63	64
2006	Kishorganj	ND	05MSP5	43.5	62.6	66
2006	Kishorganj	ND	Keene	43.3	62.4	87
2006	Kishorganj	ND	CA905-751	42.6	60.6	60
2006	Kishorganj	ND	99S0362-21	42.5	63.6	58
2006	Kishorganj	ND	BW379	41.4	63.3	71
2006	Kishorganj	ND	Marquis	37.4	61	93
2006	Dinajpur	ND	SD3944	92.1	62.1	90
2006	Dinajpur	ND	WA007998	90.7	59	84
2006	Dinajpur	ND	MN02255	90	60.4	84
2006	Dinajpur	ND	MN03358-4	88.1	61.1	88
2006	Dinajpur	ND	ND04/3-18	86.1	62.4	86
2006	Dinajpur	ND	ND04/3-19	85.5	60.6	87
2006	Dinajpur	ND	ND04/3-21	85.5	62.1	84
2006	Dinajpur	ND	CA905-752	85.3	60.6	75
2006	Dinajpur	ND	98S0051-1-14	83.8	61.2	79
2006	Dinajpur	ND	BW864	83.7	61.9	86
2006	Dinajpur	ND	ND03/1-13	83.7	62.1	90
2006	Dinajpur	ND	MN02252-A	83.7	60.6	88
2006	Dinajpur	ND	SD4001	83.1	62	91
2006	Dinajpur	ND	MT0415	82.5	60.3	90
2006	Dinajpur	ND	NDSW0430	81.5	62	84
2006	Dinajpur	ND	SD3943	81.5	62.2	87
2006	Dinajpur	ND	99S0362-21	79.6	61.9	76
2006	Dinajpur	ND	2375	79.5	62.2	89
2006	Dinajpur	ND	SD3868	79.3	60.7	96
2006	Dinajpur	ND	BW342	78.6	62.3	91
2006	Dinajpur	ND	MN03306-1	78.5	61.7	86
2006	Dinajpur	ND	MT0416	77.6	59.8	83
2006	Dinajpur	ND	ND04/3-20	77	59.7	97
2006	Dinajpur	ND	BZ901-543W	77	60	87
2006	Dinajpur	ND	98S0113-20-23	76.7	61.9	75
2006	Dinajpur	ND	NDSW0481	76.3	60.8	86
2006	Dinajpur	ND	MN02072-7	76.2	62.7	80
2006	Dinajpur	ND	NDSW0449	76.2	61.1	87
2006	Dinajpur	ND	SD3851	76	63.6	89
2006	Dinajpur	ND	NE-108-46	75.2	59.9	77
2006	Dinajpur	ND	PT436	74.6	60.7	95
2006	Dinajpur	ND	05MSP5	74.5	62.2	90
2006	Dinajpur	ND	BW379	73.8	62.3	88
2006	Dinajpur	ND	CA902-704	73.6	62.3	80
2006	Dinajpur	ND	Keene	73.5	61.1	100
2006	Dinajpur	ND	Verde	71.4	59.4	80
2006	Dinajpur	ND	NE-188-24	66	55.1	78
2006	Dinajpur	ND	CA905-751	64.1	57.4	75
2006	Dinajpur	ND	Marquis	47.4	58.5	112
2006	Dinajpur	ND	Chris	46.6	57.2	113
2006	RUET	ND	MT0415	35.2	52.8	69
2006	RUET	ND	SD3943	35	53.3	65
2006	RUET	ND	SD3868	35	53.4	70
2006	RUET	ND	ND04/3-21	34.9	54.1	68
2006	RUET	ND	98S0113-20-23	34.5	54.5	63
2006	RUET	ND	ND04/3-18	34.5	54.4	67
2006	RUET	ND	SD3851	34.3	56.4	66
2006	RUET	ND	MN02255	34.1	53.3	66
2006	RUET	ND	98S0051-1-14	34	53.1	64
2006	RUET	ND	NE-108-46	33.6	52.5	68
2006	RUET	ND	MT0416	33.6	51.6	62
2006	RUET	ND	SD3944	33.4	53.9	69
2006	RUET	ND	BW342	33.2	55.7	70
2006	RUET	ND	05MSP5	33.2	54	67
2006	RUET	ND	BW864	32.5	52.7	64
2006	RUET	ND	BW379	32.5	55.4	66
2006	RUET	ND	99S0362-21	32.2	55.7	59
2006	RUET	ND	CA905-752	32.1	53.2	60
2006	RUET	ND	NDSW0430	32	55.5	68
2006	RUET	ND	Reeder	31.9	52.1	62
2006	RUET	ND	2375	31.6	54.4	69
2006	RUET	ND	BZ901-543W	31.4	54.2	67
2006	RUET	ND	MN03358-4	31.4	53.9	66
2006	RUET	ND	MN02072-7	31.3	55	62
2006	RUET	ND	Verde	31.3	52.7	63
2006	RUET	ND	MN02252-A	31.2	52.2	65
2006	RUET	ND	MN03306-1	30.7	53.9	66
2006	RUET	ND	ND03/1-13	30.6	52.6	66
2006	RUET	ND	NE-188-24	30.3	49.8	64
2006	RUET	ND	SD4001	30.3	53.9	72
2006	RUET	ND	Howard	30.2	50.6	66
2006	RUET	ND	NDSW0449	30.2	54	64
2006	RUET	ND	CA902-704	29.8	57	58
2006	RUET	ND	PT436	29.8	52.8	76
2006	RUET	ND	WA007998	29.6	53	62
2006	RUET	ND	ND04/3-20	29.1	50.6	72
2006	RUET	ND	ND04/3-19	27.7	49.2	67
2006	RUET	ND	NDSW0481	27.6	51.8	66
2006	RUET	ND	CA905-751	26.6	52	60
2006	RUET	ND	Keene	24.5	54.7	67
2006	RUET	ND	Marquis	22.4	51.4	74
2006	RUET	ND	Chris	20.8	52.8	75
2006	CUET	SD	SD3851	53.2	53.2	103
2006	CUET	SD	SD3868	52.4	53.2	101
2006	CUET	SD	SD3944	49.4	54.8	100
2006	CUET	SD	98S0113-20-23	47	55.8	84
2006	CUET	SD	MT0416	47	48.4	91
2006	CUET	SD	SD3943	46.5	56.3	100
2006	CUET	SD	ND03/1-13	45.2	54.2	100
2006	CUET	SD	ND04/3-21	45.1	55	92
2006	CUET	SD	ND04/3-18	44.3	57.5	94
2006	CUET	SD	MN02072-7	44	55.5	83
2006	CUET	SD	NE-188-24	44	56.3	100
2006	CUET	SD	CA905-752	42.9	52.5	80
2006	CUET	SD	WA007998	42.9	49.4	91
2006	CUET	SD	MT0415	42.6	51.7	96
2006	CUET	SD	MN02252-A	42.4	53	92
2006	CUET	SD	MN03306-1	41.6	54	89
2006	CUET	SD	NDSW0430	41.3	53.2	89
2006	CUET	SD	99S0362-21	40.8	54.5	83
2006	CUET	SD	ND04/3-19	40.7	51.2	100
2006	CUET	SD	2375	40.6	52.2	99
2006	CUET	SD	BW864	40.3	52.5	89
2006	CUET	SD	Verde	40.3	52.7	87
2006	CUET	SD	BW379	40.1	55.8	92
2006	CUET	SD	SD4001	39	56	96
2006	CUET	SD	MN03358-4	38.2	53	93
2006	CUET	SD	98S0051-1-14	37.6	51.2	83
2006	CUET	SD	NDSW0481	37.4	54.2	99
2006	CUET	SD	ND04/3-20	36.3	50.2	99
2006	CUET	SD	BW342	36.1	53.2	100
2006	CUET	SD	MN02255	34.5	52.2	101
2006	CUET	SD	05MSP5	34.1	53.2	92
2006	CUET	SD	CA902-704	34.1	52.5	88
2006	CUET	SD	PT436	34.1	50.4	101
2006	CUET	SD	NE-108-46	33.3	48.9	81
2006	CUET	SD	BZ901-543W	33	50.7	95
2006	CUET	SD	Keene	33	52.2	103
2006	CUET	SD	NDSW0449	32.8	52.7	91
2006	CUET	SD	CA905-751	32.3	48.9	79
2006	CUET	SD	Chris	26.1	49.9	118
2006	CUET	SD	Marquis	20.3	42.8	118
2006	DU	SD	SD3943	71.4	61.5	109
2006	DU	SD	SD3851	67.1	60	109
2006	DU	SD	SD3944	65.7	61.5	112
2006	DU	SD	SD3868	65.5	60	107
2006	DU	SD	MN02072-7	62.1	60.4	95
2006	DU	SD	MN03306-1	57.1	61	104
2006	DU	SD	MN02252-A	56.6	60.8	106
2006	DU	SD	NE-188-24	56.4	59.1	101
2006	DU	SD	98S0051-1-14	56.1	58.9	98
2006	DU	SD	05MSP5	56	61.6	101
2006	DU	SD	ND04/3-21	56	59.5	103
2006	DU	SD	Verde	55.8	60	96
2006	DU	SD	ND04/3-18	55.3	60.3	103
2006	DU	SD	99S0362-21	55.1	58.7	91
2006	DU	SD	SD4001	54.8	60.2	107
2006	DU	SD	ND04/3-19	54.3	58	108
2006	DU	SD	MN03358-4	54.2	58.7	103
2006	DU	SD	MT0415	54.1	58.4	109
2006	DU	SD	MT0416	52.3	56	103
2006	DU	SD	CA905-752	52.1	57.5	88
2006	DU	SD	NE-108-46	52.1	57.7	97
2006	DU	SD	ND03/1-13	51.8	58.2	105
2006	DU	SD	NDSW0449	51.4	57.8	112
2006	DU	SD	BW342	51.4	58.1	113
2006	DU	SD	ND04/3-20	50.4	56	121
2006	DU	SD	BW864	49.7	60.5	101
2006	DU	SD	PT436	48.8	54.8	116
2006	DU	SD	NDSW0430	48.1	57.3	104
2006	DU	SD	BW379	47.6	60.1	105
2006	DU	SD	CA902-704	47.5	60.5	103
2006	DU	SD	2375	47.4	60.8	103
2006	DU	SD	WA007998	45.7	54.2	101
2006	DU	SD	Keene	45.5	59	122
2006	DU	SD	98S0113-20-23	45.5	59.6	89
2006	DU	SD	NDSW0481	44.3	56.3	111
2006	DU	SD	MN02255	43.9	55.6	101
2006	DU	SD	BZ901-543W	42.2	55.1	107
2006	DU	SD	CA905-751	37.3	53	85
2006	DU	SD	Chris	33.3	55.9	126
2006	DU	SD	Marquis	28.4	53.8	122
2006	BUET	SD	ND04/3-20	53.7	58.7	94
2006	BUET	SD	MT0415	53.1	61	82
2006	BUET	SD	MN02255	50.5	60.6	77
2006	BUET	SD	MT0416	49.9	57.9	72
2006	BUET	SD	MN02252-A	46.6	60.1	85
2006	BUET	SD	ND04/3-19	45.3	58.2	80
2006	BUET	SD	NDSW0430	44.8	61.2	80
2006	BUET	SD	NE-188-24	44.2	61.9	74
2006	BUET	SD	ND04/3-18	43.7	62.1	74
2006	BUET	SD	Keene	43.1	60.2	92
2006	BUET	SD	ND04/3-21	42.9	61.1	74
2006	BUET	SD	SD3943	42.4	60.4	74
2006	BUET	SD	SD3851	42.3	59.1	74
2006	BUET	SD	NDSW0449	42.2	58.9	83
2006	BUET	SD	MN03358-4	42.2	60.1	69
2006	BUET	SD	CA902-704	42.2	61.3	77
2006	BUET	SD	SD3868	41.9	59.6	74
2006	BUET	SD	MN03306-1	41.6	59.9	71
2006	BUET	SD	NDSW0481	41.6	58.8	85
2006	BUET	SD	CA905-752	40.7	59.7	65
2006	BUET	SD	ND03/1-13	40.1	60.9	79
2006	BUET	SD	NE-108-46	40.1	58.1	71
2006	BUET	SD	SD4001	39.6	59.9	72
2006	BUET	SD	BW864	39.2	61.1	76
2006	BUET	SD	WA007998	39.1	57.5	74
2006	BUET	SD	05MSP5	38.8	60.9	71
2006	BUET	SD	BW379	38.6	60.5	74
2006	BUET	SD	MN02072-7	38.3	61.3	70
2006	BUET	SD	SD3944	38.1	60.9	74
2006	BUET	SD	BZ901-543W	36.3	59.4	71
2006	BUET	SD	BW342	36.2	59.1	79
2006	BUET	SD	99S0362-21	35.7	60.5	67
2006	BUET	SD	PT436	35.7	54	88
2006	BUET	SD	2375	35	59.3	69
2006	BUET	SD	Verde	34.9	59.7	77
2006	BUET	SD	Marquis	34.7	57.4	90
2006	BUET	SD	98S0051-1-14	34.4	61.4	70
2006	BUET	SD	CA905-751	33	57.3	68
2006	BUET	SD	Chris	32.5	57.7	94
2006	BUET	SD	98S0113-20-23	30.1	60.5	66
2006	GPB	WA	BZ901-543W	86.2	59.6	97
2006	GPB	WA	98S0051-1-14	82	60.8	86
2006	GPB	WA	BW864	78.2	59.7	91
2006	GPB	WA	NE-108-46	78	57.2	89
2006	GPB	WA	MN03358-4	76.7	60.2	107
2006	GPB	WA	MT0416	76.3	57.4	89
2006	GPB	WA	WA007998	74.7	56.1	91
2006	GPB	WA	SD3868	74.5	59.2	112
2006	GPB	WA	BW379	72.5	60.1	89
2006	GPB	WA	SD3851	72.2	60.9	102
2006	GPB	WA	SD4001	71.8	58.4	99
2006	GPB	WA	SD3943	71.1	58.7	102
2006	GPB	WA	99S0362-21	70.6	60	76
2006	GPB	WA	98S0113-20-23	69.5	60.4	86
2006	GPB	WA	CA905-752	68.8	57.3	81
2006	GPB	WA	MN02255	68.7	58.3	91
2006	GPB	WA	CA902-704	68.5	61.7	84
2006	GPB	WA	ND04/3-18	68.2	60.1	91
2006	GPB	WA	MN02072-7	67.1	60.1	86
2006	GPB	WA	MN03306-1	66.7	59.8	99
2006	GPB	WA	BW342	66.5	60	104
2006	GPB	WA	Keene	66.4	58.9	117
2006	GPB	WA	SD3944	66.2	57.7	102
2006	GPB	WA	CA905-751	65.9	55.6	79
2006	GPB	WA	2375	64.4	57.7	107
2006	GPB	WA	ND04/3-19	63.4	55.7	89
2006	GPB	WA	NE-188-24	63	53.7	86
2006	GPB	WA	MT0415	62.9	57.3	94
2006	GPB	WA	05MSP5	62.7	59.9	89
2006	GPB	WA	ND03/1-13	62.7	58.1	97
2006	GPB	WA	ND04/3-21	62.4	59	86
2006	GPB	WA	PT436	62.3	58.2	104
2006	GPB	WA	NDSW0430	61.6	56.8	99
2006	GPB	WA	ND04/3-20	59.6	56.3	99
2006	GPB	WA	NDSW0449	59.1	58	97
2006	GPB	WA	MN02252-A	58	56.2	94
2006	GPB	WA	Verde	55.9	53.4	84
2006	GPB	WA	Marquis	49	57.6	130
2006	GPB	WA	Chris	46.6	55.5	124
2006	GPB	WA	NDSW0481	46.5	55.5	94
2006	MIT	WY	Verde	100.7	62.2	83
2006	MIT	WY	NE-188-24	97.9	59.8	78
2006	MIT	WY	SD3943	97.1	61.8	79
2006	MIT	WY	MN03358-4	97	62.3	85
2006	MIT	WY	NE-108-46	95.7	61.7	80
2006	MIT	WY	BZ901-543W	94.8	63	86
2006	MIT	WY	2375	91.4	62.1	88
2006	MIT	WY	BW864	89.5	62.7	83
2006	MIT	WY	MN02072-7	88.8	62.7	75
2006	MIT	WY	ND04/3-19	87.7	61.7	86
2006	MIT	WY	MN02255	87.6	63.4	82
2006	MIT	WY	CA905-752	87.5	62.8	68
2006	MIT	WY	99S0362-21	87	62	73
2006	MIT	WY	98S0051-1-14	86.5	62.7	78
2006	MIT	WY	MT0416	85	62	81
2006	MIT	WY	CA905-751	84.5	61.9	73
2006	MIT	WY	WA007998	84	60.5	83
2006	MIT	WY	05MSP5	83	63.4	80
2006	MIT	WY	MN03306-1	83	63	79
2006	MIT	WY	BW342	82.5	62.4	86
2006	MIT	WY	SD3851	82.5	62.5	86
2006	MIT	WY	CA902-704	82.3	64.8	84
2006	MIT	WY	SD4001	82	63.2	86
2006	MIT	WY	MT0415	79.4	63.2	86
2006	MIT	WY	NDSW0481	79.4	62.4	89
2006	MIT	WY	ND04/3-21	78.3	63.7	84
2006	MIT	WY	NDSW0430	77	62.9	82
2006	MIT	WY	98S0113-20-23	75.9	63.2	76
2006	MIT	WY	ND04/3-18	72.8	64	81
2006	MIT	WY	BW379	71.3	64.9	78
2006	MIT	WY	PT436	70.7	60.4	90
2006	MIT	WY	NDSW0449	70.2	62.4	84
2006	MIT	WY	MN02252-A	66.8	63.1	84
2006	MIT	WY	SD3944	65.9	62	86
2006	MIT	WY	Keene	63.1	62.4	108
2006	MIT	WY	ND03/1-13	54.8	63.3	86
2006	MIT	WY	ND04/3-20	53	62.8	96
2006	MIT	WY	Marquis	50.8	61	111
2006	MIT	WY	SD3868	49	61.8	99
2006	MIT	WY	Chris	48.2	60.6	99
